"712"  "SOC_1575"  "% completing at least primary school, Urban, Female, Quint (all individuals), 15-17 age "  "Social Outlook"
"713"  "SOC_1580"  "% of Labor Force Female, No quint data, 50-64 age, High Edn"  "Social Outlook"
"714"  "SOC_1583"  "% of Workers Self-Employed Female, Rural, No quint data, 25-49 age, High Edn"  "Social Outlook"
"715"  "SOC_1613"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 15-24 age, High Edn"  "Social Outlook"
"716"  "SOC_1614"  "Unemployment Rate, Rural, No quint data, 15-24 age, High Edn"  "Social Outlook"
"717"  "SOC_1619"  "% of people aged 65 or older who receive a retirement pension, Quint (all individuals), Low Edn"  "Social Outlook"
"718"  "SOC_1645"  "% completing at least primary school, Male, Upper Quint, 21-24 age "  "Social Outlook"
"719"  "SOC_1650"  "% of people aged 65 or older who receive a retirement pension, Male, Quint (all individuals), Low Edn"  "Social Outlook"
"720"  "SOC_1659"  "% of Workers Self-Employed Female, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"721"  "SOC_1668"  "% completing at least 1 yr of post-sec school, Urban, Female, Quint (all individuals), 50-64 age "  "Social Outlook"
"722"  "SOC_1677"  "% of labor force with technical tertiary edn, Urban, Male, No quint data, 15-64 age "  "Social Outlook"
"723"  "SOC_1680"  "% of labor force with technical tertiary edn, Female, Upper Quint, 15-64 age "  "Social Outlook"
"724"  "SOC_1686"  "% completing at least primary school, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"725"  "SOC_1696"  "% of Workers Self-Employed Female, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"726"  "SOC_1697"  "% of labor force with technical tertiary edn, Rural, Lowest Quint, 15-64 age "  "Social Outlook"
"727"  "SOC_1698"  "% of Labor Force Female, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"728"  "SOC_171"  "% of  salaried employees affiliated w/ social security system, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"729"  "SOC_1734"  "% of households with at least one member aged 60 or older, Urban, Upper Quint"  "Social Outlook"
"730"  "SOC_175"  "% of labor force with technical tertiary edn, Female, Lowest Quint, 15-64 age "  "Social Outlook"
"731"  "SOC_1754"  "% of households with at least one member aged 60 or older, Urban, Lowest Quint"  "Social Outlook"
"732"  "SOC_1757"  "Employment Rate, Lowest Quint, 15-64 age, High Edn"  "Social Outlook"
"733"  "SOC_1767"  "% of Workers Self-Employed, Rural, No quint data, 15-64 age, High Edn"  "Social Outlook"
"734"  "SOC_1770"  "Employment Rate, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"735"  "SOC_1777"  "% completing at least sec school, Male, Upper Quint, 21-24 age "  "Social Outlook"
"736"  "SOC_1797"  "% completing at least primary school, Female, Lowest Quint, 15-24 age "  "Social Outlook"
"737"  "SOC_1798"  "% completing at least 1 yr of post-sec school, Rural, Middle Quint, 21-24 age "  "Social Outlook"
"738"  "SOC_1806"  "% completing at least 1 yr of post-sec school, Urban, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"739"  "SOC_1807"  "% of households economically headed by females, Urban, Upper Quint"  "Social Outlook"
"740"  "SOC_1808"  "% of households declared headed by females, Urban, Lowest Quint"  "Social Outlook"
"741"  "SOC_1853"  "% of labor force with technical tertiary edn, Urban, Female, No quint data, 25-49 age "  "Social Outlook"
"742"  "SOC_1856"  "% completing at least sec school, Urban, Middle Quint, 18-20 age "  "Social Outlook"
"743"  "SOC_1865"  "% completing at least 1 yr of post-sec school, Male, Lowest Quint, 21-24 age "  "Social Outlook"
"744"  "SOC_1889"  "Unemployment Rate, Rural, Male, No quint data, 50-64 age "  "Social Outlook"
"745"  "SOC_190"  "% completing at least primary school, Urban, Female, Quint (all individuals), 18-20 age "  "Social Outlook"
"746"  "SOC_1935"  "% completing at least primary school, Urban, Lowest Quint, 15-17 age "  "Social Outlook"
"747"  "SOC_1963"  "% completing at least 1 yr of post-sec school, Male, Middle Quint, 21-24 age "  "Social Outlook"
"748"  "SOC_1968"  "% of Workers Female, Urban, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"749"  "SOC_1986"  "% of households with access to piped water, Rural, Middle Quint"  "Social Outlook"
"750"  "SOC_199"  "% of Workers Self-Employed, Rural, Male, No quint data, 25-49 age "  "Social Outlook"
"751"  "SOC_200"  "% completing at least 1 yr of post-sec school, Rural, Lowest Quint, 50-64 age "  "Social Outlook"
"752"  "SOC_2023"  "Employment Rate, Female, No quint data, 15-24 age "  "Social Outlook"
"753"  "SOC_2024"  "% completing at least sec school, Rural, Upper Quint, 25-49 age "  "Social Outlook"
"754"  "SOC_2063"  "% completing at least sec school, Urban, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"755"  "SOC_2071"  "% completing at least primary school, Rural, Middle Quint, 25-49 age "  "Social Outlook"
"756"  "SOC_2081"  "Unemployment Rate, Female, No quint data, 15-24 age "  "Social Outlook"
"757"  "SOC_209"  "% of people aged 65 or older who receive a non-contributory pension, Male, Middle Quint"  "Social Outlook"
"758"  "SOC_2104"  "% of  salaried employees affiliated w/ social security system, Urban, Female, No quint data, 50-64 age "  "Social Outlook"
"759"  "SOC_2119"  "% of people aged 65 or older who receive a non-contributory pension, Urban, Lowest Quint"  "Social Outlook"
"760"  "SOC_2126"  "% of people aged 65 or older who receive a non-contributory pension, Rural, Quint (all individuals), Low Edn"  "Social Outlook"
"761"  "SOC_2132"  "% of households with at least one child aged 0-5, Urban, Upper Quint"  "Social Outlook"
"762"  "SOC_2136"  "% of Workers Female, Middle Quint, 15-64 age, Low Edn"  "Social Outlook"
"763"  "SOC_2143"  "% of people aged 65 or older who receive a retirement pension, Female, Quint (all individuals), Low Edn"  "Social Outlook"
"764"  "SOC_2164"  "% of households economically headed by females, Urban, Middle Quint"  "Social Outlook"
"765"  "SOC_218"  "Employment Rate, Male, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"766"  "SOC_2180"  "% completing at least 1 yr of post-sec school, Female, Quint (all individuals), 18-20 age "  "Social Outlook"
"767"  "SOC_2182"  "% of Workers Self-Employed, Rural, Female, No quint data, 15-64 age "  "Social Outlook"
"768"  "SOC_2187"  "% completing at least primary school, Male, Middle Quint, 50-64 age "  "Social Outlook"
"769"  "SOC_2188"  "Employment Rate, Urban, Female, No quint data, 15-24 age "  "Social Outlook"
"770"  "SOC_219"  "% completing at least primary school, Rural, Female, Quint (all individuals), 21-24 age "  "Social Outlook"
"771"  "SOC_2215"  "% completing at least 1 yr of post-sec school, Female, Upper Quint, 25-49 age "  "Social Outlook"
"772"  "SOC_2222"  "% completing at least primary school, Female, Upper Quint, 15-17 age "  "Social Outlook"
"773"  "SOC_2236"  "Unemployment Rate, Urban, Male, No quint data, 25-49 age "  "Social Outlook"
"774"  "SOC_2240"  "% of Workers Self-Employed, Urban, Male, No quint data, 25-49 age "  "Social Outlook"
"775"  "SOC_2254"  "% of people aged 65 or older who receive a retirement pension, Female, Upper Quint"  "Social Outlook"
"776"  "SOC_2272"  "% of Workers Self-Employed, Rural, Middle Quint, 15-64 age "  "Social Outlook"
"777"  "SOC_2274"  "% of Workers Female, Lowest Quint, 15-64 age, High Edn"  "Social Outlook"
"778"  "SOC_2289"  "% completing at least 1 yr of post-sec school, Urban, Lowest Quint, 18-20 age "  "Social Outlook"
"779"  "SOC_2316"  "% of people aged 65 or older who receive a retirement pension, Female, Lowest Quint"  "Social Outlook"
"780"  "SOC_2318"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"781"  "SOC_2320"  "% of people aged 65 or older who receive a non-contributory pension, Urban, Quint (all individuals), Low Edn"  "Social Outlook"
"782"  "SOC_233"  "% completing at least primary school, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"783"  "SOC_2343"  "% completing at least primary school, Rural, Middle Quint, 21-24 age "  "Social Outlook"
"784"  "SOC_2347"  "% completing at least primary school, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"785"  "SOC_2348"  "% of Workers Self-Employed, Rural, Male, No quint data, 15-64 age "  "Social Outlook"
"786"  "SOC_2366"  "% of  salaried employees affiliated w/ social security system, Rural, No quint data, 50-64 age, High Edn"  "Social Outlook"
"787"  "SOC_237"  "% completing at least primary school, Urban, Male, Quint (all individuals), 25-49 age "  "Social Outlook"
"788"  "SOC_2385"  "% of Workers Female, Urban, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"789"  "SOC_2405"  "% completing at least primary school, Female, Lowest Quint, 25-49 age "  "Social Outlook"
"790"  "SOC_2413"  "% of households with at least one member aged 60 or older, Urban, Middle Quint"  "Social Outlook"
"791"  "SOC_242"  "% completing at least sec school, Urban, Lowest Quint, 50-64 age "  "Social Outlook"
"792"  "SOC_2421"  "Employment Rate, Urban, No quint data, 15-64 age, High Edn"  "Social Outlook"
"793"  "SOC_2427"  "Employment Rate, Rural, No quint data, 15-24 age, High Edn"  "Social Outlook"
"794"  "SOC_243"  "% completing at least primary school, Female, Upper Quint, 15-24 age "  "Social Outlook"
"795"  "SOC_2463"  "% of Workers Self-Employed, Male, No quint data, 15-64 age, High Edn"  "Social Outlook"
"796"  "SOC_2499"  "Unemployment Rate, Female, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"797"  "SOC_250"  "% completing at least sec school, Urban, Lowest Quint, 18-20 age "  "Social Outlook"
"798"  "SOC_2524"  "% completing at least primary school, Urban, Male, Quint (all individuals), 18-20 age "  "Social Outlook"
"799"  "SOC_2528"  "% of Workers Self-Employed Female, No quint data, 15-24 age, High Edn"  "Social Outlook"
"800"  "SOC_253"  "% of labor force with technical tertiary edn, Male, No quint data, 50-64 age "  "Social Outlook"
"801"  "SOC_2538"  "% completing at least 1 yr of post-sec school, Rural, Upper Quint, 21-24 age "  "Social Outlook"
"802"  "SOC_2540"  "% of households with access to piped water, Rural, Lowest Quint"  "Social Outlook"
"803"  "SOC_2552"  "% of people aged 65 or older who receive a non-contributory pension, Urban, Upper Quint"  "Social Outlook"
"804"  "SOC_2561"  "% completing at least sec school, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"805"  "SOC_2576"  "% completing at least primary school, Female, Middle Quint, 18-20 age "  "Social Outlook"
"806"  "SOC_2595"  "% completing at least sec school, Rural, Male, Quint (all individuals), 18-20 age "  "Social Outlook"
"807"  "SOC_2596"  "% completing at least 1 yr of post-sec school, Urban, Female, Quint (all individuals), 18-20 age "  "Social Outlook"
"808"  "SOC_2600"  "% completing at least primary school, Female, Quint (all individuals), 21-24 age "  "Social Outlook"
"809"  "SOC_2601"  "% completing at least primary school, Urban, Male, Quint (all individuals), 15-64 age "  "Social Outlook"
"810"  "SOC_2610"  "Employment Rate, Male, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"811"  "SOC_2617"  "% of Workers Self-Employed, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"812"  "SOC_2619"  "Employment Rate, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"813"  "SOC_2637"  "% completing at least primary school, Male, Upper Quint, 50-64 age "  "Social Outlook"
"814"  "SOC_2653"  "% completing at least 1 yr of post-sec school, Rural, Lowest Quint, 21-24 age "  "Social Outlook"
"815"  "SOC_2661"  "% completing at least sec school, Female, Quint (all individuals), 50-64 age "  "Social Outlook"
"816"  "SOC_2673"  "% of Workers Self-Employed, Lowest Quint, 15-64 age, High Edn"  "Social Outlook"
"817"  "SOC_2680"  "% of Workers Self-Employed, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"818"  "SOC_2683"  "Employment Rate, Male, No quint data, 15-64 age "  "Social Outlook"
"819"  "SOC_2684"  "% of people aged 65 or older who receive a non-contributory pension, Rural, Middle Quint"  "Social Outlook"
"820"  "SOC_2686"  "% completing at least 1 yr of post-sec school, Male, Upper Quint, 25-49 age "  "Social Outlook"
"821"  "SOC_2689"  "% of Labor Force Female, Middle Quint, 15-64 age, Low Edn"  "Social Outlook"
"822"  "SOC_2694"  "% of Workers Self-Employed, Rural, No quint data, 25-49 age, High Edn"  "Social Outlook"
"823"  "SOC_2704"  "% of sample older than 64, Rural, Lowest Quint"  "Social Outlook"
"824"  "SOC_2714"  "% completing at least primary school, Urban, Lowest Quint, 21-24 age "  "Social Outlook"
"825"  "SOC_2723"  "% of Workers Self-Employed, Rural, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"826"  "SOC_273"  "% completing at least primary school, Urban, Upper Quint, 50-64 age "  "Social Outlook"
"827"  "SOC_2736"  "% completing at least 1 yr of post-sec school, Rural, Upper Quint, 25-49 age "  "Social Outlook"
"828"  "SOC_2749"  "% of  salaried employees affiliated w/ social security system, Rural, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"829"  "SOC_277"  "% completing at least primary school, Rural, Middle Quint, 15-17 age "  "Social Outlook"
"830"  "SOC_2773"  "% of people aged 65 or older who receive a non-contributory pension, Male, Upper Quint"  "Social Outlook"
"831"  "SOC_2775"  "% of Workers Female, Upper Quint, 15-64 age, Low Edn"  "Social Outlook"
"832"  "SOC_2776"  "Unemployment Rate, Rural, Female, No quint data, 15-64 age "  "Social Outlook"
"833"  "SOC_2783"  "Unemployment Rate, Female, No quint data, 15-64 age, High Edn"  "Social Outlook"
"834"  "SOC_2784"  "% of Workers Female, Urban, No quint data, 15-24 age, High Edn"  "Social Outlook"
"835"  "SOC_2787"  "% of people aged 65 or older who receive a non-contributory pension, Urban, Quint (all individuals), High Edn"  "Social Outlook"
"836"  "SOC_2799"  "% of Workers Self-Employed, Rural, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"837"  "SOC_2806"  "% completing at least primary school, Female, Lowest Quint, 18-20 age "  "Social Outlook"
"838"  "SOC_2818"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 25-49 age, High Edn"  "Social Outlook"
"839"  "SOC_2824"  "% completing at least 1 yr of post-sec school, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"840"  "SOC_2826"  "% completing at least sec school, Rural, Female, Quint (all individuals), 21-24 age "  "Social Outlook"
"841"  "SOC_2834"  "% of households with at least one child aged 0-5, Urban, Middle Quint"  "Social Outlook"
"842"  "SOC_2837"  "% completing at least sec school, Female, Upper Quint, 18-20 age "  "Social Outlook"
"843"  "SOC_2861"  "% of Workers Self-Employed, Female, No quint data, 15-24 age, High Edn"  "Social Outlook"
"844"  "SOC_2864"  "% of  salaried employees affiliated w/ social security system, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"845"  "SOC_2872"  "% completing at least 1 yr of post-sec school, Urban, Middle Quint, 21-24 age "  "Social Outlook"
"846"  "SOC_2879"  "% completing at least primary school, Female, Upper Quint, 18-20 age "  "Social Outlook"
"847"  "SOC_2882"  "Employment Rate, Male, Upper Quint, 15-64 age "  "Social Outlook"
"848"  "SOC_2902"  "% of  salaried employees affiliated w/ social security system, Urban, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"849"  "SOC_2903"  "Unemployment Rate, Male, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"850"  "SOC_2905"  "% completing at least primary school, Urban, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"851"  "SOC_2907"  "% completing at least 1 yr of post-sec school, Male, Upper Quint, 18-20 age "  "Social Outlook"
"852"  "SOC_2908"  "% of  salaried employees affiliated w/ social security system, Rural, Middle Quint, 15-64 age "  "Social Outlook"
"853"  "SOC_2914"  "% of  salaried employees affiliated w/ social security system, Rural, Male, No quint data, 15-24 age "  "Social Outlook"
"854"  "SOC_2921"  "Unemployment Rate, Male, No quint data, 50-64 age, High Edn"  "Social Outlook"
"855"  "SOC_2925"  "% completing at least 1 yr of post-sec school, Female, Quint (all individuals), 21-24 age "  "Social Outlook"
"856"  "SOC_2928"  "% of Labor Force Female, Lowest Quint, 15-64 age, Low Edn"  "Social Outlook"
"857"  "SOC_2930"  "Employment Rate, Urban, Female, No quint data, 25-49 age "  "Social Outlook"
"858"  "SOC_2936"  "% completing at least sec school, Rural, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"859"  "SOC_2938"  "% of Workers Self-Employed Female, Upper Quint, 15-64 age, Low Edn"  "Social Outlook"
"860"  "SOC_2953"  "% completing at least primary school, Rural, Lowest Quint, 50-64 age "  "Social Outlook"
"861"  "SOC_2954"  "% completing at least primary school, Female, Quint (all individuals), 15-24 age "  "Social Outlook"
"862"  "SOC_2956"  "% completing at least 1 yr of post-sec school, Rural, Middle Quint, 50-64 age "  "Social Outlook"
"863"  "SOC_2958"  "Unemployment Rate, Male, No quint data, 15-24 age "  "Social Outlook"
"864"  "SOC_2977"  "% completing at least sec school, Rural, Upper Quint, 21-24 age "  "Social Outlook"
"865"  "SOC_298"  "Unemployment Rate, Female, Upper Quint, 15-64 age "  "Social Outlook"
"866"  "SOC_2981"  "% of Labor Force Female, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"867"  "SOC_299"  "% completing at least 1 yr of post-sec school, Rural, Middle Quint, 25-49 age "  "Social Outlook"
"868"  "SOC_2992"  "Unemployment Rate, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"869"  "SOC_2994"  "Employment Rate, Rural, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"870"  "SOC_2998"  "Unemployment Rate, Rural, Male, No quint data, 25-49 age "  "Social Outlook"
"871"  "SOC_3000"  "Employment Rate, Rural, Female, No quint data, 25-49 age "  "Social Outlook"
"872"  "SOC_3001"  "% of Households with a Computer (only in recent surveys), Rural, Middle Quint"  "Social Outlook"
"873"  "SOC_3006"  "Employment Rate, Female, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"874"  "SOC_3008"  "Unemployment Rate, Urban, No quint data, 15-64 age, High Edn"  "Social Outlook"
"875"  "SOC_3009"  "Unemployment Rate, Female, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"876"  "SOC_3011"  "% of Workers Self-Employed Female, Middle Quint, 15-64 age, Low Edn"  "Social Outlook"
"877"  "SOC_3014"  "% of Workers Self-Employed Female, Urban, No quint data, 50-64 age, Low Edn"  "Social Outlook"
"878"  "SOC_3018"  "% completing at least primary school, Male, Lowest Quint, 15-17 age "  "Social Outlook"
"879"  "SOC_3023"  "% of Labor Force Female, Upper Quint, 15-64 age, High Edn"  "Social Outlook"
"880"  "SOC_3044"  "% of Workers Self-Employed Female, Urban, No quint data, 25-49 age, High Edn"  "Social Outlook"
"881"  "SOC_3049"  "% of Workers Self-Employed, Female, No quint data, 50-64 age, High Edn"  "Social Outlook"
"882"  "SOC_3061"  "% completing at least primary school, Urban, Middle Quint, 12-14 age "  "Social Outlook"
"883"  "SOC_3067"  "% of  salaried employees affiliated w/ social security system, Urban, Male, No quint data, 25-49 age "  "Social Outlook"
"884"  "SOC_3073"  "% of Workers Self-Employed, Rural, Female, No quint data, 15-24 age "  "Social Outlook"
"885"  "SOC_3075"  "% completing at least sec school, Urban, Lowest Quint, 21-24 age "  "Social Outlook"
"886"  "SOC_309"  "Employment Rate, No quint data, 15-64 age, High Edn"  "Social Outlook"
"887"  "SOC_3098"  "% completing at least primary school, Rural, Male, Quint (all individuals), 18-20 age "  "Social Outlook"
"888"  "SOC_3106"  "% completing at least sec school, Male, Lowest Quint, 50-64 age "  "Social Outlook"
"889"  "SOC_3132"  "% of  salaried employees affiliated w/ social security system, Rural, Upper Quint, 15-64 age "  "Social Outlook"
"890"  "SOC_3140"  "Employment Rate, Urban, Male, No quint data, 15-24 age "  "Social Outlook"
"891"  "SOC_3151"  "% of Workers Self-Employed, Male, No quint data, 15-64 age, Low Edn"  "Social Outlook"
"892"  "SOC_3159"  "% of sample younger than 18, Rural, Middle Quint"  "Social Outlook"
"893"  "SOC_3164"  "% of Workers Female, Rural, No quint data, 25-49 age, High Edn"  "Social Outlook"
"894"  "SOC_3170"  "% of people aged 65 or older who receive a retirement pension, Female, Quint (all individuals), "  "Social Outlook"
"895"  "SOC_3177"  "% of people aged 65 or older who receive a non-contributory pension, Rural, Quint (all individuals), High Edn"  "Social Outlook"
"896"  "SOC_3182"  "% completing at least primary school, Rural, Upper Quint, 21-24 age "  "Social Outlook"
"897"  "SOC_3197"  "% completing at least 1 yr of post-sec school, Rural, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"898"  "SOC_3204"  "% completing at least sec school, Urban, Upper Quint, 18-20 age "  "Social Outlook"
"899"  "SOC_3216"  "Median Duration of Unemployment (mths), No quint data, 25-49 age, Low Edn"  "Social Outlook"
"900"  "SOC_3217"  "% of Workers Self-Employed, Upper Quint, 15-64 age, Low Edn"  "Social Outlook"
"901"  "SOC_3224"  "Unemployment Rate, Male, Lowest Quint, 15-64 age "  "Social Outlook"
"902"  "SOC_3232"  "% of labor force with technical tertiary edn, Urban, Male, No quint data, 50-64 age "  "Social Outlook"
"903"  "SOC_3236"  "Unemployment Rate, Urban, Female, No quint data, 15-64 age "  "Social Outlook"
"904"  "SOC_3253"  "% of Labor Force Female, Urban, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"905"  "SOC_3261"  "Unemployment Rate, Urban, Male, No quint data, 50-64 age "  "Social Outlook"
"906"  "SOC_3268"  "% of Workers Female, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"907"  "SOC_3270"  "Employment Rate, Rural, Male, No quint data, 15-64 age "  "Social Outlook"
"908"  "SOC_3272"  "% of  salaried employees affiliated w/ social security system, Female, No quint data, 15-64 age, High Edn"  "Social Outlook"
"909"  "SOC_3279"  "Median Duration of Unemployment (mths), Female, No quint data, 50-64 age "  "Social Outlook"
"910"  "SOC_3280"  "% of  salaried employees affiliated w/ social security system, Urban, Male, No quint data, 15-24 age "  "Social Outlook"
"911"  "SOC_3283"  "% completing at least 1 yr of post-sec school, Male, Lowest Quint, 50-64 age "  "Social Outlook"
"912"  "SOC_3287"  "% of Labor Force Female, Rural, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"913"  "SOC_3296"  "% of Workers Female, Rural, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"914"  "SOC_3301"  "% of Workers Self-Employed, Urban, Female, No quint data, 25-49 age "  "Social Outlook"
"915"  "SOC_3303"  "% completing at least primary school, Male, Lowest Quint, 50-64 age "  "Social Outlook"
"916"  "SOC_3304"  "% completing at least primary school, Rural, Male, Quint (all individuals), 15-17 age "  "Social Outlook"
"917"  "SOC_3310"  "% completing at least sec school, Female, Upper Quint, 50-64 age "  "Social Outlook"
"918"  "SOC_3331"  "% of Workers Female, Rural, Middle Quint, 15-64 age "  "Social Outlook"
"919"  "SOC_3341"  "% of  salaried employees affiliated w/ social security system, Male, Middle Quint, 15-64 age "  "Social Outlook"
"920"  "SOC_3342"  "% of  salaried employees affiliated w/ social security system, Rural, Male, No quint data, 25-49 age "  "Social Outlook"
"921"  "SOC_3351"  "Employment Rate, Urban, No quint data, 50-64 age, High Edn"  "Social Outlook"
"922"  "SOC_3355"  "Employment Rate, Rural, No quint data, 50-64 age, High Edn"  "Social Outlook"
"923"  "SOC_3373"  "% completing at least primary school, Male, Quint (all individuals), 15-17 age "  "Social Outlook"
"924"  "SOC_3379"  "% of people aged 65 or older who receive a non-contributory pension, Female, Upper Quint"  "Social Outlook"
"925"  "SOC_3391"  "% of Workers Self-Employed, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"926"  "SOC_3401"  "% of people aged 65 or older who receive a retirement pension, Male, Upper Quint"  "Social Outlook"
"927"  "SOC_3407"  "% completing at least 1 yr of post-sec school, Urban, Male, Quint (all individuals), 50-64 age "  "Social Outlook"
"928"  "SOC_3429"  "% completing at least primary school, Urban, Middle Quint, 18-20 age "  "Social Outlook"
"929"  "SOC_3430"  "% completing at least 1 yr of post-sec school, Female, Quint (all individuals), 25-49 age "  "Social Outlook"
"930"  "SOC_3438"  "% completing at least sec school, Male, Upper Quint, 50-64 age "  "Social Outlook"
"931"  "SOC_3439"  "Unemployment Rate, Male, No quint data, 15-24 age, High Edn"  "Social Outlook"
"932"  "SOC_3447"  "% of Workers Self-Employed Female, No quint data, 25-49 age, High Edn"  "Social Outlook"
"933"  "SOC_3453"  "Employment Rate, Rural, Male, No quint data, 50-64 age "  "Social Outlook"
"934"  "SOC_3454"  "Unemployment Rate, Male, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"935"  "SOC_3472"  "% of sample younger than 18, Rural, Upper Quint"  "Social Outlook"
"936"  "SOC_3483"  "% of Workers Female, Rural, Upper Quint, 15-64 age "  "Social Outlook"
"937"  "SOC_3504"  "% completing at least sec school, Rural, Upper Quint, 50-64 age "  "Social Outlook"
"938"  "SOC_3508"  "% completing at least primary school, Rural, Female, Quint (all individuals), 12-14 age "  "Social Outlook"
"939"  "SOC_351"  "% completing at least primary school, Male, Lowest Quint, 15-24 age "  "Social Outlook"
"940"  "SOC_3513"  "% of labor force with technical tertiary edn, Rural, Male, No quint data, 50-64 age "  "Social Outlook"
"941"  "SOC_3517"  "Employment Rate, Upper Quint, 15-64 age, Low Edn"  "Social Outlook"
"942"  "SOC_3519"  "% of sample younger than 18, Urban, Upper Quint"  "Social Outlook"
"943"  "SOC_3522"  "Unemployment Rate, Rural, Lowest Quint, 15-64 age "  "Social Outlook"
"944"  "SOC_3533"  "% of sample younger than 18, Urban, Middle Quint"  "Social Outlook"
"945"  "SOC_3546"  "Employment Rate, Male, No quint data, 15-64 age, High Edn"  "Social Outlook"
"946"  "SOC_356"  "% of households declared headed by females, Urban, Upper Quint"  "Social Outlook"
"947"  "SOC_3568"  "% completing at least primary school, Rural, Middle Quint, 12-14 age "  "Social Outlook"
"948"  "SOC_3569"  "% completing at least primary school, Rural, Female, Quint (all individuals), 15-64 age "  "Social Outlook"
"949"  "SOC_3571"  "Employment Rate, Female, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"950"  "SOC_359"  "% of Workers Self-Employed, Urban, Lowest Quint, 15-64 age "  "Social Outlook"
"951"  "SOC_3595"  "% completing at least 1 yr of post-sec school, Rural, Female, Quint (all individuals), 25-49 age"  "Social Outlook"
"952"  "SOC_3604"  "% of  salaried employees affiliated w/ social security system, Male, No quint data, 15-24 age, Low Edn"  "Social Outlook"
"953"  "SOC_3618"  "% of labor force with technical tertiary edn, Female, No quint data, 25-49 age "  "Social Outlook"
"954"  "SOC_3631"  "Unemployment Rate, Urban, Male, No quint data, 15-64 age "  "Social Outlook"
"955"  "SOC_3636"  "% completing at least primary school, Rural, Male, Quint (all individuals), 21-24 age "  "Social Outlook"
"956"  "SOC_3663"  "Unemployment Rate, Male, No quint data, 25-49 age, Low Edn"  "Social Outlook"
"957"  "SOC_3678"  "% of  salaried employees affiliated w/ social security system, No quint data, 15-64 age, High Edn"  "Social Outlook"
"958"  "SOC_3681"  "% completing at least sec school, Male, Middle Quint, 50-64 age "  "Social Outlook"
"959"  "SOC_3694"  "% completing at least sec school, Female, Middle Quint, 25-49 age "  "Social Outlook"
"960"  "SOC_3708"  "Employment Rate, Urban, Upper Quint, 15-64 age "  "Social Outlook"
"961"  "SOC_3710"  "% completing at least sec school, Female, Quint (all individuals), 18-20 age "  "Social Outlook"
"962"  "SOC_3716"  "% of households with dirt floors, Rural, Upper Quint"  "Social Outlook"
"963"  "SOC_3726"  "% of Workers Self-Employed Female, Rural, No quint data, 15-24 age, High Edn"  "Social Outlook"
"964"  "SOC_3733"  "% completing at least primary school, Male, Upper Quint, 15-64 age "  "Social Outlook"
"965"  "SOC_3736"  "% of  salaried employees affiliated w/ social security system, Middle Quint, 15-64 age, Low Edn"  "Social Outlook"
"966"  "SOC_3758"  "% of Workers Female, Middle Quint, 15-64 age, High Edn"  "Social Outlook"
"967"  "SOC_3765"  "% of households with dirt floors, Urban, Lowest Quint"  "Social Outlook"
"968"  "SOC_3766"  "% of people aged 65 or older who receive a retirement pension, Rural, Upper Quint"  "Social Outlook"
